loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
ap,0.01,0,0,2,5.0,32,0.6968,0.8426,0.8605,0.6559999999999999,0.6053,0.4795,0.3417
ap,0.1,0,0,2,5.0,32,0.7735,0.8847,0.9225,0.7274,0.6641,0.5144,0.3574
ap,1.0,0,0,2,5.0,32,0.7743,0.8847,0.9222,0.7274,0.6639,0.5141,0.3572
ap,3.0,0,0,2,5.0,32,0.7711,0.8839,0.9241,0.7253,0.6627,0.5134,0.3568
ap,10.0,0,0,2,5.0,32,0.7349,0.8636,0.8976,0.6869,0.6332,0.4928,0.3449
rbp_80,0.001,0,0,2,5.0,32,0.8004,0.8984,0.9252,0.7611,0.6906,0.5353,0.3699
rbp_90,0.001,0,0,2,5.0,32,0.8004,0.8984,0.9252,0.7611,0.6906,0.5353,0.3699
rbp_95,0.001,0,0,2,5.0,32,0.8004,0.8984,0.9252,0.7611,0.6906,0.5353,0.3699
rbp_80,0.01,0,0,2,5.0,32,0.8221,0.909,0.9372,0.7794,0.7049,0.5418,0.3719
rbp_90,0.01,0,0,2,5.0,32,0.8220000000000001,0.9088,0.937,0.7794,0.7046,0.5419,0.3721
rbp_95,0.01,0,0,2,5.0,32,0.8191,0.9076,0.9344,0.7775,0.7031,0.5415,0.3722
rbp_80,0.1,0,0,2,5.0,32,0.809,0.9035,0.9252,0.7695,0.6953,0.5355,0.3683
rbp_90,0.1,0,0,2,5.0,32,0.809,0.9035,0.9252,0.7695,0.6953,0.5355,0.3683
rbp_95,0.1,0,0,2,5.0,32,0.8089,0.9034,0.925,0.7695,0.6952,0.5355,0.3683
rbp_80,1.0,0,0,2,5.0,32,0.4401,0.7346,0.5916,0.5117,0.4341,0.384,0.2944
rbp_90,1.0,0,0,2,5.0,32,0.4401,0.7346,0.5916,0.5117,0.4341,0.384,0.2944
rbp_95,1.0,0,0,2,5.0,32,0.4401,0.7346,0.5916,0.5117,0.4341,0.384,0.2944
rbp_80,3.0,0,0,2,5.0,32,0.3579,0.6745,0.5495,0.4057,0.3497,0.3152,0.2529
rbp_90,3.0,0,0,2,5.0,32,0.3579,0.6745,0.5495,0.4057,0.3497,0.3152,0.2529
rbp_95,3.0,0,0,2,5.0,32,0.3579,0.6745,0.5495,0.4057,0.3497,0.3152,0.2529
rbp_80,10.0,0,0,2,5.0,32,0.3164,0.6558,0.5268,0.3802,0.3159,0.2928,0.2414
rbp_90,10.0,0,0,2,5.0,32,0.3162,0.6558,0.5269,0.3802,0.3158,0.2929,0.2415
rbp_95,10.0,0,0,2,5.0,32,0.3162,0.6558,0.5269,0.3802,0.3158,0.2929,0.2415
rr,0.001,0,0,2,5.0,32,0.1665,0.5403,0.3676,0.221,0.1666,0.1642,0.1523
rr,0.01,0,0,2,5.0,32,0.1744,0.5436,0.3888,0.223,0.1705,0.1653,0.1522
rr,0.1,0,0,2,5.0,32,0.2079,0.5559,0.4444,0.2313,0.1898,0.1734,0.1544
rr,1.0,0,0,2,5.0,32,0.21600000000000003,0.5605,0.4566,0.2362,0.1948,0.1751,0.1546
rr,3.0,0,0,2,5.0,32,0.2319,0.5658,0.4722,0.2409,0.2064,0.1818,0.1576
rr,10.0,0,0,2,5.0,32,0.2401,0.5706,0.4842,0.2449,0.2119,0.1858,0.1602
